Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-04 00:00:00+08:00,558.9651644638493,560.8008464489523,551.6224365234375,551.6224365234375,67711962,0.0,0.0
2021-03-05 00:00:00+08:00,539.6905036202683,555.2938004936434,536.0191396500624,551.6224365234375,79918467,0.0,0.0
2021-03-08 00:00:00+08:00,558.047492292015,559.8831748324493,548.8690795898438,548.8690795898438,43219772,0.0,0.0
2021-03-09 00:00:00+08:00,536.9371271213563,546.1155395507812,536.9371271213563,546.1155395507812,68768861,0.0,0.0
2021-03-10 00:00:00+08:00,551.6225365106784,551.6225365106784,544.2798072393216,547.951171875,40146301,0.0,0.0
2021-03-11 00:00:00+08:00,547.033216354295,561.7186718268935,546.1153753872575,558.9651489257812,54416046,0.0,0.0
2021-03-12 00:00:00+08:00,564.472162203214,567.2256849456687,558.9651167183047,563.5543212890625,33168846,0.0,0.0
2021-03-15 00:00:00+08:00,563.5544265772044,563.5544265772044,558.9652211490512,560.8009033203125,27416758,0.0,0.0
2021-03-16 00:00:00+08:00,559.8830733680414,562.6365966796875,557.1295500563953,562.6365966796875,36949425,0.0,0.0
2021-03-17 00:00:00+08:00,564.0189762747051,564.0189762747051,554.8029799303472,556.6461791992188,39517807,2.5,0.0
2021-03-18 00:00:00+08:00,558.489377043968,561.2541759402253,554.802978515625,554.802978515625,29415526,0.0,0.0
2021-03-19 00:00:00+08:00,547.4302042849778,551.1166029670316,544.6654052734375,544.6654052734375,70866028,0.0,0.0
2021-03-22 00:00:00+08:00,541.900486552092,551.1164812213453,540.0572876182414,546.5084838867188,34089033,0.0,0.0
2021-03-23 00:00:00+08:00,550.1951586790759,555.7247582637902,546.508758955933,547.4303588867188,29374037,0.0,0.0
2021-03-24 00:00:00+08:00,526.2333111233181,536.3709055582682,526.2333111233181,530.84130859375,107253959,0.0,0.0
2021-03-25 00:00:00+08:00,527.1550615658967,535.4494593877378,525.3118620499321,529.9198608398438,67833354,0.0,0.0
2021-03-26 00:00:00+08:00,536.3709774728549,545.5869736493644,534.527778237553,543.7437744140625,36829858,0.0,0.0
2021-03-29 00:00:00+08:00,552.038330078125,554.803129727932,549.273530428318,552.038330078125,37884733,0.0,0.0
2021-03-30 00:00:00+08:00,552.9598676978643,552.9598676978643,545.5870694618928,550.195068359375,33099123,0.0,0.0
2021-03-31 00:00:00+08:00,549.2733389287425,550.1949384907035,540.9789428710938,540.9789428710938,38790886,0.0,0.0
2021-04-01 00:00:00+08:00,551.116579987282,554.802978515625,547.4301814589389,554.802978515625,43091157,0.0,0.0
2021-04-07 00:00:00+08:00,565.8622412509606,565.8622412509606,560.3326428022541,562.1758422851562,24603109,0.0,0.0
2021-04-08 00:00:00+08:00,558.4894149307326,564.9406127929688,555.724615846917,564.9406127929688,23976625,0.0,0.0
2021-04-09 00:00:00+08:00,569.5486402167649,569.5486402167649,561.2542425437051,562.1758422851562,27303862,0.0,0.0
2021-04-12 00:00:00+08:00,564.0189461195764,564.9405457047392,555.7245498531121,557.5677490234375,22606128,0.0,0.0
2021-04-13 00:00:00+08:00,556.6461494382747,564.9405457047392,556.6461494382747,557.5677490234375,25971622,0.0,0.0
2021-04-14 00:00:00+08:00,560.3327046313317,564.0191040039062,552.9599058861826,564.0191040039062,30077913,0.0,0.0
2021-04-15 00:00:00+08:00,564.0190772825374,570.4702758789062,559.411078285131,570.4702758789062,33530942,0.0,0.0
2021-04-16 00:00:00+08:00,562.1758422851562,563.0974420266073,555.7246440949987,562.1758422851562,48507383,0.0,0.0
2021-04-19 00:00:00+08:00,557.5679312179337,559.411130990555,553.8815316726912,555.7247314453125,24231637,0.0,0.0
2021-04-20 00:00:00+08:00,551.116579987282,554.802978515625,548.3517810910247,554.802978515625,34771635,0.0,0.0
2021-04-21 00:00:00+08:00,552.0382959520495,552.0382959520495,545.5870971679688,545.5870971679688,38458220,0.0,0.0
2021-04-22 00:00:00+08:00,549.2734036260047,551.1166029670316,544.6654052734375,544.6654052734375,33868521,0.0,0.0
2021-04-23 00:00:00+08:00,545.5869821947674,554.802978515625,543.7437829305959,554.802978515625,27754511,0.0,0.0
2021-04-26 00:00:00+08:00,557.5678435779008,562.1758422851562,555.7246440949987,562.1758422851562,30887664,0.0,0.0
2021-04-27 00:00:00+08:00,560.3326428022541,563.0974420266073,557.5678435779008,562.1758422851562,26317481,0.0,0.0
2021-04-28 00:00:00+08:00,558.489377043968,560.3325763081396,553.8813788835392,554.802978515625,24024054,0.0,0.0
2021-04-29 00:00:00+08:00,561.2541744995117,561.2541744995117,552.9597778320312,552.9597778320312,31828333,0.0,0.0
2021-05-03 00:00:00+08:00,548.3517710367838,550.1949702671596,541.9005737304688,541.9005737304688,41762441,0.0,0.0
2021-05-04 00:00:00+08:00,541.9006062618972,547.4302042849778,536.3710082388167,544.6654052734375,40273595,0.0,0.0
2021-05-05 00:00:00+08:00,547.4301382211538,547.4301382211538,539.1357421875,539.1357421875,29254785,0.0,0.0
2021-05-06 00:00:00+08:00,543.7437415569767,543.7437415569767,534.527745937367,540.9789428710938,30725590,0.0,0.0
2021-05-07 00:00:00+08:00,547.4303306617801,552.959929961394,542.8223312454351,552.038330078125,28075722,0.0,0.0
2021-05-10 00:00:00+08:00,549.273402267482,550.195001935716,541.9006049216098,542.8222045898438,20434079,0.0,0.0
2021-05-11 00:00:00+08:00,533.606195613507,534.5277952605079,525.3117987904992,526.2333984375,59349193,0.0,0.0
2021-05-12 00:00:00+08:00,522.5470848083496,526.2334839957101,477.3886947631836,516.0958862304688,131741482,0.0,0.0
2021-05-13 00:00:00+08:00,504.1150207519531,518.8606155088659,498.58542271811086,504.1150207519531,66765627,0.0,0.0
2021-05-14 00:00:00+08:00,512.409515873962,517.9391149661271,508.7231164791854,513.3311157226562,37533726,0.0,0.0
2021-05-17 00:00:00+08:00,501.3502533014572,514.252649526127,498.5854541104565,505.958251953125,56270958,0.0,0.0
2021-05-18 00:00:00+08:00,518.8606920575762,528.076690140304,511.4878935913939,527.1550903320312,43689316,0.0,0.0
2021-05-19 00:00:00+08:00,526.2333956387098,527.1549952808091,520.7037977861138,522.5469970703125,28908777,0.0,0.0
2021-05-20 00:00:00+08:00,522.5469970703125,526.2333956387098,516.0957995756173,522.5469970703125,29709287,0.0,0.0
2021-05-21 00:00:00+08:00,527.1549994716678,531.7629977187977,523.4686008739639,528.0765991210938,27376731,0.0,0.0
2021-05-24 00:00:00+08:00,525.3117048236686,527.1549037879622,521.6253068950814,523.468505859375,15629736,0.0,0.0
2021-05-25 00:00:00+08:00,530.8415255145798,538.2143244800601,528.0767259025247,537.292724609375,33039911,0.0,0.0
2021-05-26 00:00:00+08:00,540.9789413060897,541.9005408653846,535.4493439503206,539.1357421875,18703987,0.0,0.0
2021-05-27 00:00:00+08:00,534.5277724642933,536.3709716796875,528.0765752104139,536.3709716796875,62169719,0.0,0.0
2021-05-28 00:00:00+08:00,540.9789755611097,545.5869736493644,536.3709774728549,543.7437744140625,29086873,0.0,0.0
2021-05-31 00:00:00+08:00,548.3518688003821,550.195068359375,543.7438699029,550.195068359375,30657474,0.0,0.0
2021-06-01 00:00:00+08:00,551.1167602539062,552.0383601874412,548.3519604533013,551.1167602539062,17818326,0.0,0.0
2021-06-02 00:00:00+08:00,552.9598050157563,552.9598050157563,546.5086072905725,548.351806640625,21872755,0.0,0.0
2021-06-03 00:00:00+08:00,552.9597135198196,552.9597135198196,549.2733154296875,549.2733154296875,21077164,0.0,0.0
2021-06-04 00:00:00+08:00,544.6654079405199,548.351806640625,543.7438082654937,548.351806640625,15756180,0.0,0.0
2021-06-07 00:00:00+08:00,547.4302968205632,548.3518966468605,537.2926987312935,545.5870971679688,17077625,0.0,0.0
2021-06-08 00:00:00+08:00,543.7438042580778,548.351802599248,541.9006049216098,542.8222045898438,13396324,0.0,0.0
2021-06-09 00:00:00+08:00,540.0574340820312,541.9006335157584,537.2926349314407,540.0574340820312,20023490,0.0,0.0
2021-06-10 00:00:00+08:00,544.6655310119731,552.038330078125,540.9791314788971,552.038330078125,28527745,0.0,0.0
2021-06-11 00:00:00+08:00,554.802978515625,555.7245781477108,552.9597792514535,554.802978515625,24227710,0.0,0.0
2021-06-15 00:00:00+08:00,559.4109512103602,561.254150390625,558.4893516202278,561.254150390625,26012250,0.0,0.0
2021-06-16 00:00:00+08:00,560.3325477789256,560.3325477789256,557.5677490234375,557.5677490234375,25856919,0.0,0.0
2021-06-17 00:00:00+08:00,556.1796441912257,560.8067626953125,553.4033730887737,560.8067626953125,22872361,2.5,0.0
2021-06-18 00:00:00+08:00,562.6577593801825,562.6577593801825,556.1797917557395,558.0306396484375,32652017,0.0,0.0
2021-06-21 00:00:00+08:00,546.0000615586139,549.7017568912146,539.5220947265625,539.5220947265625,44279632,0.0,0.0
2021-06-22 00:00:00+08:00,541.3729868958153,544.1492586234862,534.89501953125,534.89501953125,27823974,0.0,0.0
2021-06-23 00:00:00+08:00,539.5220511300223,553.4034075055804,537.6712036132812,550.6271362304688,34392376,0.0,0.0
2021-06-24 00:00:00+08:00,553.4033898305084,553.4033898305084,544.1491525423728,546.0,16524230,0.0,0.0
2021-06-25 00:00:00+08:00,553.40344279591,553.40344279591,545.0746284394498,546.9254760742188,18841696,0.0,0.0
2021-06-28 00:00:00+08:00,546.0,546.0,542.2983050847457,546.0,15028407,0.0,0.0
2021-06-29 00:00:00+08:00,553.4034075055804,553.4034075055804,546.9254411969866,550.6271362304688,28659610,0.0,0.0
2021-06-30 00:00:00+08:00,554.3288312639509,554.3288312639509,550.6271362304688,550.6271362304688,24883853,0.0,0.0
2021-07-01 00:00:00+08:00,551.5524548278088,552.4778784097347,546.9253369181796,548.7761840820312,18250994,0.0,0.0
2021-07-02 00:00:00+08:00,545.9999561958573,548.776227159565,543.2236852321495,544.1491088867188,18322419,0.0,0.0
2021-07-05 00:00:00+08:00,544.1492046220653,552.4780189785255,544.1492046220653,546.9254760742188,28836816,0.0,0.0
2021-07-06 00:00:00+08:00,550.6271625209499,551.5525863235061,545.0746197056126,547.8508911132812,12997112,0.0,0.0
2021-07-07 00:00:00+08:00,546.0000867233533,549.7017822265625,544.1492389717488,549.7017822265625,16966158,0.0,0.0
2021-07-08 00:00:00+08:00,550.6270744687035,550.6270744687035,544.1491088867188,544.1491088867188,21140426,0.0,0.0
2021-07-09 00:00:00+08:00,538.5966621294414,541.3729335837168,536.7458144932577,540.447509765625,29029415,0.0,0.0
2021-07-12 00:00:00+08:00,550.627031245883,552.4778784097347,545.9999133362537,548.7761840820312,31304547,0.0,0.0
2021-07-13 00:00:00+08:00,555.2542722598332,562.657662556631,554.3288484727334,561.7322387695312,52540315,0.0,0.0
2021-07-14 00:00:00+08:00,567.2847900390625,569.1356376411476,562.65767103385,567.2847900390625,38418875,0.0,0.0
2021-07-15 00:00:00+08:00,567.2846594198519,568.2100830078125,562.6575414800488,568.2100830078125,22012834,0.0,0.0
2021-07-16 00:00:00+08:00,546.9254324480714,550.6271274223392,544.1491612173705,545.0745849609375,57970545,0.0,0.0
2021-07-19 00:00:00+08:00,539.5220423957327,540.4474661391215,534.8949236787881,538.5966186523438,40644341,0.0,0.0
2021-07-20 00:00:00+08:00,535.8202952714877,540.4474135380809,535.8202952714877,537.671142578125,15354333,0.0,0.0
2021-07-21 00:00:00+08:00,542.2982263287927,542.2982263287927,536.7456847622864,541.372802734375,25828732,0.0,0.0
2021-07-22 00:00:00+08:00,545.0746284394498,549.7017475263722,543.2237808046809,546.9254760742188,26058172,0.0,0.0
2021-07-23 00:00:00+08:00,547.8507678952991,547.8507678952991,539.5219555455395,541.372802734375,15271451,0.0,0.0
2021-07-26 00:00:00+08:00,546.9253878889413,546.9253878889413,536.7457275390625,536.7457275390625,21619179,0.0,0.0
2021-07-27 00:00:00+08:00,537.6711512072334,540.4474222117457,536.7457275390625,536.7457275390625,17785992,0.0,0.0
2021-07-28 00:00:00+08:00,533.0439200129533,535.8201904296875,530.2676495962193,535.8201904296875,36158305,0.0,0.0
2021-07-29 00:00:00+08:00,541.3729423928629,541.3729423928629,533.9695517276614,539.5220947265625,23224896,0.0,0.0
2021-07-30 00:00:00+08:00,537.6711512072334,538.5965748754041,534.894880202721,536.7457275390625,18999281,0.0,0.0
2021-08-02 00:00:00+08:00,539.522033898305,546.0,536.7457627118644,546.0,23482491,0.0,0.0
2021-08-03 00:00:00+08:00,549.7017822265625,549.7017822265625,546.0000867233533,549.7017822265625,22747702,0.0,0.0
